Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
sample310,0,0.0605736963254448,0.000403870160586694,0.0666746709254848,0.130912324121969,0.080634102458813,0,0,0,0,0.00540245393507713,0.00393944283657289,0.235867512852731,0,0,0.110845935082905,0.243076669972101,0.0316296235780875,0.00729502542913803,0,0.0227446723210897,0,0,0.554559694130303,0.844491992919296
sample311,0,0.144896655125522,0.0343541825733329,0.0683167060581398,0.104292171125633,0,0.0138127873144569,0,0.0120118736318677,0,0.0414546841060421,0,0.248469032187587,0,0,0.220320701598591,0.0776375838130232,0.0328837350876301,0.00154988737817429,0,0,0,0,0.591411184038682,0.824691617686306
sample312,0.00153933948724078,0.0287693151244969,0,0.22727702325973,0.431133191182161,0,0.00400669596286053,0,0.0521342611130386,0,0,0.0227259567113416,0.195761160622361,0,0,0.00280196073925968,0,0.0143022423655303,0.0195029965949659,0,4.58568370137796e-05,0,0,0.704549512942835,0.714492191435583
sample313,0.1682702097623,0.398472318384972,0.115481396485656,0.157817869254363,0,0,0.0447238767028373,0,0.00132959801162664,0,0.0169334264546737,0.0202824946137473,0.0175140120354352,0.00739420903095406,0,0.0373003982672164,0,0.00394125241432973,0.010538938581889,0,0,0,0,0.829255193260706,0.571569363444426
sample314,0,0.0482024282152318,0.00130441675207233,0.324332982759108,0.00474694202283687,0.13343137086007,0,0,0.0101692564765511,0,0,0.0743457152554833,0.279117929319231,0,0,0.0388979106599164,0,0.0256339484618079,0.0598170992176917,0,0,0,0,0.613716536593254,0.794429626359676
sample315,0.0279432679416579,0.0209541005825981,0.00346823828324714,0.305283398876612,0,0.351233418765355,0,0,0.0238894430552364,0.00340849900051966,0,0.142268842996028,0.0193916728639995,0.00415148097262893,0,0.00422990808954562,0.00164002824745801,0.0289733434090893,0.0609743799417795,0,0,0.00218997697424506,0,0.729760030174286,0.686207787771764
sample316,0.137203705370405,0.108143308755316,0.00759991800271418,0.254578220360931,0.288932881244477,0.0162470491097775,0.0104552348858104,0,0.0153591358502407,0,0,0.0449407393873709,0.0662034679113775,0.00741910557374222,0,0.0023320903959778,0,0.0150335831168068,0.0251172680984215,0,0,0.000434291936631899,0,0.714358602674824,0.709949479812155
sample317,0,0.100089758441381,0.103379946693422,0.0633954981034775,0.0872427643393733,0,0.0494512673352417,0,0,0,0.00696069484782572,0,0.337935582840162,0,0,0.183009261408903,0,0.0265418324394981,0.0351742957315815,0,0.00681909781913532,0,0,0.558280066543186,0.83756834070151
sample318,0,0.0844795178302787,0,0.0205455360253163,0.0253341255446576,0.0499622375558213,0,0,0,0.00281398910656988,0.0203293309828373,0,0.249154953569495,0,0,0.209405346744313,0.2976697625501,0.00643075417057728,0.0303048449077604,0,0.00356960101227242,0,0,0.548683842317561,0.844898551174986
sample319,0,0,0,0.683434387669299,0,0,0,0.0397643307217302,0.0656443310011249,0,0.0120577705366199,0.114370632444236,0.0392902296280574,0,0.00191059930893798,0.0130216901529254,0.00393045362496114,0,0.0265755749121078,0,0,0,0,0.687678674201491,0.732860169163496
sample320,0,0.0278025851652173,0.00163974087418245,0.117637277640884,0.268132108329523,0.0572033354639394,0,0,0.03412254008547,0,0,0.022836618168904,0.377096009415758,0,0,0.0381295855009251,0,0.024662385470019,0.0184721752676687,0,0.0122656386175081,0,0,0.683928134020874,0.746478590427338
sample321,0,0,0.00174000400563402,0.497874609196547,0.0572227414884449,0.0812616515771218,0,0,0,0,0,0.0744898710172133,0.214365772252536,0,0,0.0212549115980767,0,0.0140261467417941,0.0377642921226321,0,0,0,0,0.744315412713597,0.679531643647038
sample322,0.123365734638164,0.196158743309099,0.0456337961354518,0.116202922470539,0.254210665619038,0.0838684102901913,0.0405569027846227,0,0.0346943139387309,0,0,0.0460068994289679,0.0185608140822987,0.00103760132701334,0,0.0213383594306158,0,0.000271468208014307,0.0141956492228771,0,0.00389771911437646,0,0,0.715697407278959,0.708356253179674
sample323,0,0.167738725899481,0.120174488506582,0.00325468729997323,0.162673185863803,0.102871015410309,0.0988835328591569,0,0,0,0.015140113369547,0,0.0767112462040845,0,0,0.158750410408769,0.0434272749898805,0.0233382473005497,0.0233374002661884,0,0.00369967162167438,0,0,0.576616101793382,0.832190351101717
sample324,0,0.0437408329600448,0.0164499645264319,0.14492626805791,0,0.407295329971141,0,0,0,0.0799461547148269,0,0.0610638507285525,0.0768687332070183,0,0,0.0508609162879535,0.0655039652609852,0.014036143305128,0.0345748990383622,0,0.00473294194164609,0,0,0.65840673870296,0.759173833656074
sample325,0.0219832137400204,0.0140160301890827,0,0.236529334630336,0.326027847280744,0.25469846854375,0,0,0,0,0,0.0261676035980357,0.0412008543303826,0,0,0.00490301691404501,0.0599492309773762,0.00740682365935267,0.00711757613687416,0,0,0,0,0.755069250521226,0.659334396561262
sample326,0.16198831300809,0.471818121941564,0.0736104949336681,0,0,0.0429547292473027,0,0,0,0.00289566040574331,0.0137607786617087,0.00168375681395282,0.119360611906211,0,0,0.0703159110202957,0,0.0292830616260935,0.0123285604353705,0,0,0,0,0.761120925503699,0.649376250532671
sample327,0,0,0,0.459310753783187,0.247218628056174,0.12616913342184,0,0,0,0,0,0.0525502551034725,0.071377490655318,0.00156543743199076,0,0.00653880849467461,0,0.0110258561814783,0.0242436368718653,0,0,0,0,0.763540304691891,0.647090826100239
sample328,0.0530137697794272,0.0166975714582487,0.0126246574669575,0.401828668097177,0,0.0236454615344314,0.0217702877918385,0,0.018910009332029,0,0.126465458880245,0.0664944857866843,0.109471778952174,0,0,0.0798083308866265,0.0202266860454553,0.00949596060596981,0.0395468733827364,0,0,0,0,0.580674236663234,0.813759049254881
sample329,0,0.0834410067380602,0.0387987132254282,0.221952240368023,0.35902244728424,0.0475901844577122,0.0114103530234391,0,0.0578362121809062,0,0,0.0295206298116467,0.0614325604805166,0,0,0.0585833128255896,0.0136439480312044,0.00302714136470849,0.0137412502085249,0,0,0,0,0.719855683812869,0.704487551663088
sample330,0,0,0.000427217131036417,0.287887633183663,0,0.0438871123718081,0,0,0.0610163657825048,0,0.0166112518178054,0.0846957453940001,0.408909440923475,0,0,0.0293625342425,0,0.0240268558707903,0.0431758432824174,0,0,0,0,0.686678142822633,0.741028589445116
sample331,0.16241327723218,0.0601334569414015,0.00527523633625513,0.296150289944676,0.0443826111221506,0.15831872781391,0,0,0.0407879901405628,0,0.0119369440402062,0.0406951905543579,0.14837552263278,0,0,0.00721694547376865,0,0.0151569765041374,0.00915683126361387,0,0,0,0,0.706526636381638,0.721540686034268
sample332,0,0.114945057057164,0.0147118189437499,0.30799766325484,0.0290000929800831,0.212090187969189,0,0,0,0,0,0.0499664381957986,0.0587202938549939,0,0.000285483624406654,0.0774872097020138,0.0874175488150043,0,0.0454468569159902,0,0.00117523259738032,0.000756116089386099,0,0.667730785117237,0.758143096068616
sample333,0,0,0.00567184821617942,0.401442916671917,0,0.307594126529354,0,0,0.000329907543242961,0.0436833458686803,0,0.124221945772341,0.0338923047198736,0.0128624707271944,0,0.00947250390193627,0.00334975747331598,0.00232774509882832,0.0507271092336828,0,0,0.00442401824345433,0,0.616945587559923,0.792368039281255
sample334,0.191719322467293,0.176447989805762,0.018072407958893,0.0208224182662987,0.00786137144516019,0.0948122004677572,0,0,0,0.00959576161830136,0,0.0189674550733244,0.0910303737643593,0,0,0.0896850946248221,0.215694083845212,0.0489808798115426,0.015741140577522,0,0.000569500273752394,0,0,0.558150789991581,0.833222489230459
sample335,0,0.0772726218771512,0.0520663030049632,0.0865944132132951,0.337826990215643,0.101718262233799,0.0335161761916448,0,0,0,0,0.0219019077283252,0.152961145421428,0,0,0.101525830485231,0,0.004923616591413,0.0284370872376741,0,0.00125564579943251,0,0,0.645060624371823,0.777571446471241
sample336,0.397635654136938,0.222175928849381,0.0332132926185075,0.00162319734874113,0.0226629025288742,0,0,0,0.0292226199917749,0.000654009778102735,0,0.0564196713537496,0.122749993262638,0.0177160297888172,0,0.0363871391394371,0,0.0535691701878062,0,0,0,0.00597039101523258,0,0.688953519858585,0.724348630202895
sample337,0.0131972129613206,0.0308894548417652,0.00457240300182455,0.183751471757701,0,0.0709083213523913,0,0,0.0554351312379165,0,0.0243987215530265,0.0412045042849747,0.483352721822269,0,0,0.0177098441447731,0,0.037095186505822,0.0374850265362158,0,0,0,0,0.703550914537706,0.732686599272659
sample338,0,0.0321743960152819,0.019840419872076,0.339758210083106,0,0.231981517095477,0.00219932973387224,0,0,0.0715708569218027,0,0.094542670756048,0.120245915311087,0,0,0.0596060003595176,0,0,0.0280806838517318,0,0,0,0,0.594862983203019,0.803469342835418
sample339,0.0247354613921604,0.0543880910737558,0.0106701131707264,0.0254159568108905,0.287839378800239,0.206670797643738,0.0286671646553876,0,0.00128538296503903,0,0,0,0.18819614837627,0,0,0.0868420734053257,0.0502256111281517,0.0215983709636926,0.0134654496146226,0,0,0,0,0.686896747619548,0.751789819250854
sample340,0.0132709233506187,0.0425758606660695,0.00100452705103541,0.411545565044884,0,0.31672431106966,0,0,0.0736988736710684,0,0,0.0951131906241065,0.0199498236106378,0.00846683060325569,0,0.00186788707098186,0,0,0.015782207237682,0,0,0,0,0.795391435159053,0.61074445100091
sample341,0.12941671605297,0.205044433316564,0.0202785403514856,0.220338069693479,0,0,0,0.00101057698580325,0.0389526565113888,0,0,0.095014854458854,0.155459960608864,0,0,0.0681330823879828,0,0.0370760408642617,0.0292750687683477,0,0,0,0,0.542911330845662,0.839322536872831
sample342,0,0.0244100237059271,0,0.236074468319961,0,0.115132396759033,0,0,0.0289019256531027,0.011056088964275,0,0.124919926512877,0.362366169849124,0,0.00125315980531704,0.0293259412417367,0,0,0.0665598991886465,0,0,0,0,0.554527990204146,0.831378721496649
sample343,0.010556349546607,0.0491710780436746,0.010713560079627,0.0156390007349793,0.0218395480750128,0.0110278465033858,0,0,0,0.000478363428197828,0.0160384371697171,0,0.651654511464507,0,0,0.11056566687759,0,0.0646365794286283,0.0376790586480733,0,0,0,0,0.441933935543751,0.913985890083462
sample344,0.0493402047967138,0.0457229703267667,0.0153499646827652,0.188644337478613,0,0.348727423559833,0,0,0,0.107994330356933,0,0.101949012294627,0.0954720329287391,0.00213607268646983,0,0.0020065916528509,0,0.0202708660820125,0.0172579237556267,0,0.00512826939804891,0,0,0.497171152672112,0.874857267432711
sample345,0.0234566708292098,0.0447127824176265,0,0.0497017399715113,0.105918074698429,0.0261415884563894,0,0,0.0230491864716227,0.00115837968994895,0,0,0.450574412611445,0,0,0.0968479363067571,0.0952890524342746,0.0518445375900655,0.0253877998134688,0,0.00591783870925184,0,0,0.564518010314582,0.828180167115956
sample346,0,0.0603125136441174,0.0570113054706717,0.492909133940931,0,0.175979799085848,0,0,0.0043598696671083,0,0,0.100673586585436,0.0297238280207832,0,0,0.048293063891851,0,0,0.030736899693254,0,0,0,0,0.745523886348337,0.672117510534359
sample347,0.120473158061503,0.167071502842145,0.0181563346311353,0.366454306528979,0,0,0,0,0.0106098604647302,0,0.0777514645974447,0.0180472618385644,0.133548772924123,0,0,0.0453324820938752,0.0215939417665973,0.0157416958435282,0.00521921840737513,0,0,0,0,0.613859022677022,0.792081601842154
sample348,0.0194975578725284,0.0731826570917681,0.0273215212966224,0.0985648098950817,0,0.331751383620652,0,0,0,0.100872814368576,0,0.0362200324659398,0.18054390772592,0,0,0.0719165905289769,0,0.0163085145266085,0.0405811962655398,0,0.00323901434178637,0,0,0.65333229610618,0.772694223783669
sample349,0,0.0335636440717179,0.000984726114749016,0.118234976440732,0.132146337982262,0.0869062086625215,0,0,0.0067806762787784,0,0.00601666710637817,0.0190426691041021,0.278304405951991,0,0,0.167798763009536,0.0929681481825739,0.0168123858036574,0.028477262857704,0,0.0119631284332963,0,0,0.605014182663172,0.812680934094263
sample350,0,0.101747583488685,0.0322241416257536,0.323178224926454,0,0,0.00676777121302455,0,0.0163029416482741,0,0.0558843387319413,0.0519785971349129,0.177226638537219,0,0,0.16134402615705,0.0146446972826437,0.0201679329940962,0.0385331062599452,0,0,0,0,0.529013277501353,0.849876166147165
sample351,0,0.0293520560186753,0.00903291019514889,0.306796127823648,0.434849467889264,0,0.0452613323245098,0,0.0344975429361539,0,0,0.042945368203217,0.0381657512444284,0,0,0.0165696400413578,0.0136333333077379,0.0015939077425328,0.0273025622733262,0,0,0,0,0.75229605733695,0.662739207633172
sample352,0.0416061819146913,0.0443784962112674,0,0.0731792772268407,0,0.0772517403545849,0,0,0,0.0059935679364876,0,0.0041321954894254,0.452644075772697,0,0,0.111586059082706,0.107834410636677,0.0234454904813608,0.0272826227694218,0,0.0306658821238397,0,0,0.662328740894689,0.766895002497601
sample353,0,0.0407892898785036,0.00431794176026249,0.00307266484215425,0.0193801538080812,0.0351679642185486,0.00957224120231497,0,0,0,0.0100777711500874,0,0.630238673664055,0,0,0.125880724659707,0.0711358690884473,0.0134841240072663,0.0302202790120076,0,0.00666230270856495,0,0,0.697833025000997,0.720472206734967
sample354,0,0.125012577538689,0.0486037185605705,0.031331499016558,0.117139201802339,0.0974301252632497,0,0,0.0156680505719333,0,0,0.0220351662360441,0.242072375228318,0,0,0.234396588884411,0.00980406769559689,0.0266641706478975,0.0298424585543935,0,0,0,0,0.594209439135314,0.822270365080752
sample355,0,0.0105364584368891,0,0.538599652075574,0,0.118124262438595,0,0,0.0431316543713077,0,0,0.111199098495007,0.132744330776535,0,0,0.0196572350943308,0.00165286702984923,0.0044896119484773,0.0198648293334339,0,0,0,0,0.756429745392227,0.658848060173903
sample356,0,0.0412782614004376,0.0437204207538637,0.147295745853576,0.0101113483826394,0.215561587049841,0.0054532017600947,0,0,0,0,0.0212340044345357,0.38195689937028,0,0,0.0825290281816223,0,0.0171121716206512,0.0213254105344526,0,0.0124219206580056,0,0,0.697683731164378,0.747575433078061
sample357,0,0.0251498913119812,0.00203710611393723,0.208386489808779,0,0.52221292367652,0,0,0,0.0663367206156531,0,0.0502953838924923,0.0278756665586231,0,0,0.00467163812428368,0.0589433414126426,0.00970778337579709,0.0243830551092913,0,0,0,0,0.751299654391495,0.664754490928406
sample358,0.0640321464349747,0.197237048118322,0,0.157035280106154,0.0886241906889008,0.0309332863180417,0,0,0.0300262881282311,0,0,0.0162414921769194,0.132028145072432,0,0,0.0666047843805249,0.158462099230909,0.037833688097118,0,0,0.0209415512474727,0,0,0.600114212175321,0.815301734027235
sample359,0.0434289734656644,0.0344357533150617,0.00616664676609417,0.386363492852328,0.250877247049549,0.168590556661214,0,0,0.00270449882947384,0,0,0.0322513171476676,0.0561107517412983,0.000889927066135694,0,0.00380550103139718,0,0.00695745276405577,0.00741788131005955,0,0,0,0,0.722228103723977,0.691668291294467
sample360,0.0410943076836818,0.120886532572307,0.0339172866284721,0.198364082260712,0.345617172677468,0.0233313938956655,0.0284297688182879,0,0.00822059122397811,0,0,0.0257793038075679,0.0381879488207191,0,0,0.0594826084959209,0.0406425873388756,0.018385048579803,0.017661367196541,0,0,0,0,0.704458063189627,0.726076968638145
sample361,0,0.00228524296069967,0.0323344774638929,0.200025034056123,0,0.300997908949406,0.00772170265987439,0,0,0.0737644186821997,0,0.0359320369159701,0.254329376701666,0,0,0.0667279412099001,0,0.003543804609061,0.0223380557912067,0,0,0,0,0.680072137944691,0.74662093819798
sample362,0.335982988374236,0.315599191541969,0.102446281608968,0.0390101387606125,0,0.0742370967855751,0,0,0,0,0,0.0396775556105873,0.0347633959615411,0.0209161469291563,0,0.00880990861280392,0,0.0141928594904575,0.0122735174551197,0,0.00209091886897345,0,0,0.783509265166484,0.62078956625935
sample363,0,0,0.000651554176331163,0.371777984274574,0.0380158356609167,0.408177414739084,0,0,0,0,0,0.0866096209153183,0.0494683625943809,0.00958151324200645,0,0.000986710382809578,0,0,0.0347310040145788,0,0,0,0,0.798036239517,0.607377091268807
sample364,0,0.0820136047350375,0.0265889500657283,0.529635123799924,0,0.0318863436281673,0.0134146781444929,0,0.0208621418855172,0,0.0409179233004459,0.0639456908368169,0.108201271863019,0,0,0.047871431507124,0,0.00116788541486253,0.0334949548188646,0,0,0,0,0.593340551969249,0.804945898538974
sample365,0,0.0147416771956314,0,0.360629173142336,0,0,0,0.0130079938798329,0.0488426419980624,0,0,0.095854886299147,0.285919502544862,0,0,0.111007593802103,0,0.0246118889472263,0.0453846421908003,0,0,0,0,0.463782688268485,0.886345108877973
sample366,0.130527047571465,0.4566681953856,0.0436054953880174,0.105170945748632,0.0623475281741886,0,0,0,0.0583956563029902,0,0,0.0373878004835695,0.0612382298561658,0,0,0.00687857011937644,0,0.0259428762315878,0.0118376547384073,0,0,0,0,0.767271362782442,0.646301802135817
sample367,0,0.0183988384272699,0.00995917714822968,0.352826219888449,0.154745742847022,0.312812928621825,0.0115723066395691,0,0,0,0,0.0235447688314216,0.0735124551093349,0,0,0.0163969658194655,0,0.0119874771196894,0.012814471448721,0,0.00142864809900345,0,0,0.776009376998739,0.636537280613372
sample368,0,0.0190249952809862,0.00225842959772493,0.36099863546579,0.0198155335589621,0.192840034931032,0,0,0,0,0,0.0542943956049121,0.239782501841093,0,0,0.0404776542917267,0,0.0184685812465413,0.0444030831043511,0,0.007636155076881,0,0,0.676181208013491,0.746084967472392
sample369,0,0.0483631588158429,0,0.426603811517662,0.0287956755964507,0.0316302081731958,0,0,0.0319986067012132,0,0.0194377161924982,0.0836633037775683,0.117111459263086,0,0,0.0435156382064633,0.112280123726592,0.00756794702166352,0.0370529542737615,0,0.0119793967340026,0,0,0.684725843347026,0.741405750794329
sample370,0.192025504513699,0.210282873956783,0.0291522863996882,0.0463516168896562,0,0.130481504410496,0.00945886089243158,0,0,0.0210779961058018,0.00755158879962332,0.0170059685862264,0.158475747702931,0,0,0.0811283093389396,0.0334728672534814,0.0216094861075527,0.0262451670500785,0,0.0156802219926111,0,0,0.610057465494742,0.796496867619799
sample371,0,0.0570653351357547,0.0169083170845827,0.141039491736431,0.398716630179896,0.106092925725501,0,0,0.00169725027533341,0,0.00394535456729653,0.0316803623754403,0.175999839059132,0,0,0.029878963590846,0,0.00428071232883999,0.0254738697029135,0,0.007220948238032,0,0,0.643970897081384,0.767337216541513
sample372,0.267668423840639,0.161886167762298,0.129730679547559,0.00422868906562698,0,0.0853325518990851,0.0345447439278491,0,0,0.00291075667078878,0,0.0147669699855733,0.070899910453069,0,0,0.128263583396439,0.0466000611253068,0.0359405081609984,0.0133984460427657,0,0.00382850812200124,0,0,0.681939697077347,0.735924286918254
sample373,0,0.0283775282917376,0.00115594139715361,0.21421720705284,0.162783238140792,0.276745383630751,0,0,0.0550014506917173,0,0,0.0691487105779443,0.0552864263937833,0,0,0.0331188297702397,0.0593005612705704,0.00856179123609433,0.036302931546377,0,0,0,0,0.778098760046003,0.649741127093286
sample374,0,0.00693837862609997,8.08516978309947e-05,0.564394661596421,0,0.238765828683451,0,0,0,0,0,0.0659535091711953,0.0716576946973069,0.00802222763157894,0,0.00638253654577939,0,0,0.0378043113503363,0,0,0,0,0.741571683770943,0.671356237736742
sample375,0.0479233935126338,0.160294532044523,0,0.00453412293037671,0.103754648282216,0.0844164452172162,0.0115376218760526,0,0.000326942656544229,0,0.0146575941204784,0,0.208509186357267,0,0,0.106991102084419,0.193848043745034,0.0395828448909162,0.00447694244231763,0,0.0191465798400051,0,0,0.583915222279613,0.830438405056419
sample376,0,0.00707995730270631,0.0226271730239555,0.210435805536625,0,0.561125504515215,0,0,0,0.0962865884544222,0,0.0561623694032263,0,0,0,0.0317848096470367,0.00151447324319596,0,0.012983318873617,0,0,0,0,0.752514933121879,0.658901963788122
sample377,0.029684057746465,0.00736870749782647,0,0.689961985565324,0,0,0,0.0518117621671312,0.0132240661625255,0,0.0763480122473478,0.0811083715593264,0.0405668714418034,0,0,0.00678817637539105,0,0.00211382372520988,0.00102416551164901,0,0,0,0,0.658722658380138,0.765069259350344
sample378,0,0.105197354269365,0.0569566199688049,0.207748289008339,0.141056436996748,0.135024373927572,0.0430361346074104,0,0,0,0.000848894743420802,0.0360190066225871,0.0633732724637946,0,0,0.141511626702369,0.0255410616941374,0.00783609889513798,0.0358508301003135,0,0,0,0,0.625798205376171,0.79324333458187
sample379,0,0.00372537733059065,0,0.135352929794358,0,0,0,0.00126803697999285,0.00162184727169542,0,0.0319807843146203,0.0514424652310202,0.666605508758027,0,0,0.0406059556596953,0,0.0047687372767648,0.0445225590632034,0,0.0181057983200324,0,0,0.715162536586084,0.70306030080718
sample380,0,0.0357653531203196,0.0177893947961047,0.676044284191693,0,0,0.0037981061753839,0,0.0542395818214141,0,0.00531767298840119,0.10858137790795,0.0324146867840383,0.0122346700873271,0,0.0162893806468224,0,0,0.0370156625929956,0,0.000509828887549964,0,0,0.781754574723511,0.626996301163071
sample381,0,0.00153943831117657,0,0.303565020155632,0,0.0561944997766086,0,0,0.00792971785126256,0.00424755539228251,0,0.0645832932201081,0.471217538572874,0,0,0.025699748412792,0,0.0249323163842471,0.0400908719230161,0,0,0,0,0.6992377434353,0.729490833097725
sample382,0.00644795692362019,0.047214936153221,0.0027351262370671,0.0677088848710954,0,0.0781242403289508,0,0,0.0235201998571722,0,0,0.0387608750246066,0.55879673810286,0,0,0.0440432749602394,0,0.0693790593724858,0.053053680344196,0,0.0102150278244856,0,0,0.630131229158922,0.780638723491297
sample383,0,0,0.00034544595816302,0.710628811042669,0,0.115989662915275,0,0,0.031475168365772,0,0,0.0882888039341063,0.0247519650284744,0.00166065583811062,0,0.00524598152591865,0.00206768915981653,0,0.0195458162316935,0,0,0,0,0.794829070480721,0.608871473858843
sample384,0,0.0718655149471905,0.0640339181171976,0.102179578562425,0,0.386768539795272,0,0,0,0.100126135314565,0.0299110978517965,0.0812262985995083,0.065808850303463,0,0,0.0891199671968743,0,0,0.00896009931170738,0,0,0,0,0.662264740643588,0.754537791846582
sample385,0,0.147143699992582,0.0907794282175667,0.0361112420775461,0.0104626141481457,0.256701479604517,0.0454349585323939,0,0,0.09748605122133,0,0.0256108689904876,0.0465871730771059,0,0,0.17043855981177,0.0128092579051728,0.0177017085057401,0.0427329579156432,0,0,0,0,0.576985729038792,0.827387292214252
sample386,0,0,0.0035426731679257,0.405033303926402,0.163389995295005,0.322954191337336,0,0,0,0,0,0.0655708170844869,0.0240494069328681,0.00316504112111739,0,0.0019492784644573,0,0,0.0103452926704009,0,0,0,0,0.8116255153367,0.58608129692158
sample387,0,0.0330331633105583,0.0199953618137284,0.367617189439908,0.208802188813239,0.0523338666109483,0.0503049267029319,0,0.0235831860435793,0,0.0327259058691267,0.0172148366404868,0.114793649288411,0,0,0.0407248992542857,0,0.00675521603020302,0.0286714258258135,0,0.00344418435678061,0,0,0.73201190269742,0.695036724657384
sample388,0.125255378780746,0.115730959041125,0.0508375954569931,0.43336077755209,0,0,0.0830314745280775,0.00213295402772087,0,0,0,0.0874542328197972,0.0203363835376444,0,0,0.0445298529831427,0,0.00344500849464681,0.0336545988995827,0,0.000230783878432643,0,0,0.746488430239567,0.683306637285659
sample389,0,0.100392702430352,0.0148435503321427,0.0390427152054614,0.0127378978151101,0.000156262396451116,0,0,0,0,0.0407768447855616,0.00256803831612352,0.463241604576637,0,0,0.259171570071929,0,0.0228747109218191,0.0344139954497394,0,0.00978010769867384,0,0,0.501477591157255,0.864780158365184
sample390,0,0.166666610003322,0.0691724491165499,0.0379406326321149,0.11432772619823,0.0462515188920096,0.0332249714586958,0,0,0,0.0277254801179213,0,0.0969299253408917,0,0,0.282159785176651,0.0854635232256844,0.0269361849278277,0.00493161722659688,0,0.00826957568350485,0,0,0.535143805095455,0.855629939666777
sample391,0.0467953803928854,0.16397292599234,0.0277252512403013,0.161640826230001,0.187414255366511,0,0,0,0.0278685218835716,0,0,0.00370120845953016,0.214973107992667,0,0,0.127608373844638,0,0.0106832081783529,0.0129486148280709,0,0.0146683255911305,0,0,0.511861111804311,0.8590367833429
sample392,0.000689824383937917,0,0.00134755730645858,0.595991920298207,0.12364199776535,0,0.0256560354098685,0,0.0247620502982235,0,0.0272729415752496,0.0564899354085215,0.088980482838487,0,0,0.0238483897449513,0,0,0.0313188649707453,0,0,0,0,0.764460355102032,0.648121118727557
sample393,0.00938108822829325,0.0573388285021444,0.00458635972305952,0.349303870862945,0,0.180796794861135,0,0,0.0622449150558802,0,0,0.12179588850083,0.084023243050212,0,0,0.0386061715306338,0.0499238672022492,0.0111814342917496,0.0308175381908676,0,0,0,0,0.709771682442701,0.713532723409575
sample394,0.0243265762899337,0.029204187299168,0.00488449216615064,0.635012380680339,0,0,0,0,0.0372036823904343,0,0.024756370802958,0.0705689550370259,0.0935250683178506,0,0,0.0328661732577196,0.0240956486901666,0.00339572435174052,0.0156299615986057,0,0.00453077911790693,0,0,0.73899082508468,0.677808162803392
sample395,0,0.107298336107183,0.146122615569512,0.0713954446745692,0.125294054865898,0.232615952831265,0.126734899216965,0,0,0,0.00976261288997288,0.00291043363733627,0.0388814277385029,0,0,0.0994732665829781,0,0.00594110621049945,0.0335698496753196,0,0,0,0,0.571099036371358,0.825517494184025
sample396,0,0.0349910276733208,0.00898757373724606,0.357277931970744,0.11786062886335,0.228204343368171,0,0,0.0550056722729629,0,0,0.0619664302985552,0.0938899145355657,0.00817843539108999,0,0.00522843361596248,0,0.00293143992507214,0.02547816834796,0,0,0,0,0.772127830503478,0.645415540407878
sample397,0,0.120002875697036,0.0364524625407617,0.116688281521326,0.254390125389029,0.0475847825442537,0.0533018773521791,0,0.00635449636150624,0,0,0.0129362544922523,0.195398195933227,0,0,0.107957919829017,0,0.0219037361237357,0.0270289922156762,0,0,0,0,0.407514559572727,0.913378678974594
sample398,0.18303774485811,0.160517286612304,0.0243208101289822,0.0668354007206405,0.314795782549774,0.122586151328204,0,0,0.0026516049218855,0,0,0.0379690945523698,0.0490102064067476,0,0,0.000238104665528289,0.0118950499932264,0.0134628612001444,0.00960896749467488,0,0,0.00307093456740828,0,0.725934426159692,0.697591723392073
sample399,0,0.0148956523462767,0.0395206326159504,0.155354776728562,0,0.50565205238533,0,0,0,0.151292028708531,0,0.0662156917240092,0,0,0,0.0324287434827551,0,0.00499194612891043,0.0277977463465751,0,0.00185072953309967,0,0,0.709667118324871,0.704525703879304
sample400,0,0.0421902286512954,0.035602995220471,0.262020209648442,0,0,0.0588422559108348,0,0.0167760535546112,0,0.0468763470068997,0.121519601577501,0.196527041656382,0,0.00903884421843197,0.104974529097442,0.00776339122553846,0,0.0954136277806609,0,0,0.00245487445148926,0,0.410652875538742,0.913414030431415
sample401,0.111505623090406,0.119417863231051,0.0246066258197272,0,0.0238922413055683,0,0.00132709947537938,0,0,0.00360618560051705,0,0,0.507062284768816,0,0,0.132392906835319,0.0153706600901647,0.0389715336502292,0.0218469761328233,0,0,0,0,0.727637521958329,0.704180745689162
sample402,0.110501874170979,0.118370235541674,0.0125738890355199,0.019752797514846,0.00191178503026698,0.00990456408103238,0,0.0127824507635717,0,0,0,0.0129403586299306,0.570878634578263,0,0,0.0403168317014533,0,0.0537489226674394,0.0363176562850234,0,0,0,0,0.66592173555787,0.749774241788194
sample403,0.146158861917149,0.0496629449850763,0.020639357168253,0.551026252966731,0,0.008650636217185,0,0,0.108811379243183,0,0,0.0653833809459413,0.0251427678194224,0.000534040634874145,0,0,0,0.00874462269233795,0.0152457554098462,0,0,0,0,0.774722846857891,0.641490271414641
